study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp	sample_alias
PRJEB57967	SAMEA112182317	ERX10072505	ERR10558902	447426	human oral metagenome	cc8cfc006e7085dacc61f0a5f205c632;dbd4b543f789403392fe5930ef86cfe0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558902/SJ1297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558902/SJ1297_2.fastq.gz	SJ1297
PRJEB57967	SAMEA112181939	ERX10072507	ERR10558904	447426	human oral metagenome	d6b10beb0895b9388deae95c63bca08e;dd1a546ddf151b2e56d0dc1fd0b75066	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558904/SJ1299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558904/SJ1299_2.fastq.gz	SJ1299
PRJEB57967	SAMEA112181945	ERX10072515	ERR10558912	447426	human oral metagenome	476d040f9f96dc421205ebe426ad494b;8247e5bc89f2130cad6d69258756d7ab	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558912/SJ1307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558912/SJ1307_2.fastq.gz	SJ1307
PRJEB57967	SAMEA112182294	ERX10072516	ERR10558913	447426	human oral metagenome	66dc9ab5378ffeb2aa0f3ff3d96859ee;9c19178bd4bc0b47429e6e6a068dc826	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558913/SJ1308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558913/SJ1308_2.fastq.gz	SJ1308
PRJEB57967	SAMEA112182428	ERX10072519	ERR10558916	447426	human oral metagenome	abd22a28cd5a4c9a51967e2c8bcf480d;4d44957e282a10cfd583d2ed729f84ac	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558916/SJ1311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558916/SJ1311_2.fastq.gz	SJ1311
PRJEB57967	SAMEA112182513	ERX10072525	ERR10558922	447426	human oral metagenome	d794fc83fd68901e7cb4412f22bbc777;83175617175a20a7d00dda0fae8e4f41	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558922/SJ1317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558922/SJ1317_2.fastq.gz	SJ1317
PRJEB57967	SAMEA112182139	ERX10072532	ERR10558929	447426	human oral metagenome	92dae20e876abd0c0daf4ab0fd044ace;11d86dfbbb2dcba3693c44ab67a30f08	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558929/SJ1324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558929/SJ1324_2.fastq.gz	SJ1324
PRJEB57967	SAMEA112182251	ERX10072476	ERR10558873	447426	human oral metagenome	58d02a7499c04dcc47c803015ec66f45;03caa5337c9041a94e108fe5889be76c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558873/SJ1265_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558873/SJ1265_2.fastq.gz	SJ1265
PRJEB57967	SAMEA112182314	ERX10072477	ERR10558874	447426	human oral metagenome	56b0d340f6923ad980ef5b1c0edb62a9;e427731b07f3cd7e48f41a83c5001dca	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558874/SJ1266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558874/SJ1266_2.fastq.gz	SJ1266
PRJEB57967	SAMEA112182183	ERX10072533	ERR10558930	447426	human oral metagenome	44b9fa178a4de796efb4a4f0ae798248;181add6ca4a9cd8c3244995d77e07f5c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558930/SJ1325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558930/SJ1325_2.fastq.gz	SJ1325
PRJEB57967	SAMEA112182457	ERX10072479	ERR10558876	447426	human oral metagenome	3e5f3cf329c65b505af4b2d8d064464b;cbed9a9f660c25eb90c7c2da4f0265d1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558876/SJ1268_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558876/SJ1268_2.fastq.gz	SJ1268
PRJEB57967	SAMEA112182173	ERX10072544	ERR10558941	447426	human oral metagenome	91650b1eab9812d02294c045fc2613b1;741b4b4c0743250ef2b81a4092bd1e4a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558941/SJ1337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558941/SJ1337_2.fastq.gz	SJ1337
PRJEB57967	SAMEA112182290	ERX10072482	ERR10558879	447426	human oral metagenome	4187f7fa7eb82cb0e0d5823dab3f1a55;ceef024099e65b26c3d769d3f97aa172	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558879/SJ1271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558879/SJ1271_2.fastq.gz	SJ1271
PRJEB57967	SAMEA112182255	ERX10072546	ERR10558943	447426	human oral metagenome	35eecef6c726bb31101106c1cf10d071;a21a97a4d9bd9c10f415ad03458c2d1b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558943/SJ1339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558943/SJ1339_2.fastq.gz	SJ1339
PRJEB57967	SAMEA112182379	ERX10072484	ERR10558881	447426	human oral metagenome	6ccb30e2626d6ef89bf907bb2c334921;5a40366a0ffec2077f5aff115e43ddcb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558881/SJ1273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558881/SJ1273_2.fastq.gz	SJ1273
PRJEB57967	SAMEA112182170	ERX10072549	ERR10558946	447426	human oral metagenome	8a819f7eca4fb637ce53f244457b8b40;e0370a0e37e8b8a8a92cf585fb0f6a2a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558946/SJ1342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558946/SJ1342_2.fastq.gz	SJ1342
PRJEB57967	SAMEA112182535	ERX10072485	ERR10558882	447426	human oral metagenome	83b7842281b79416b3557e160a192f33;6c6e6996150aa003d4f2e56ae931d786	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558882/SJ1274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558882/SJ1274_2.fastq.gz	SJ1274
PRJEB57967	SAMEA112182371	ERX10072550	ERR10558947	447426	human oral metagenome	a759ff29de594ded327e3e6ec5781a32;23ee5e644d0b29191142ece70ba8e1c1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558947/SJ1343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558947/SJ1343_2.fastq.gz	SJ1343
PRJEB57967	SAMEA112182542	ERX10072486	ERR10558883	447426	human oral metagenome	a7b332b527e9baf911e5457ce993916d;882b3200af888551659f792696e91888	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558883/SJ1277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558883/SJ1277_2.fastq.gz	SJ1277
PRJEB57967	SAMEA112182539	ERX10072488	ERR10558885	447426	human oral metagenome	912321bcb6369f97c17143ef77be1878;1d1a27e0073e3c8daae54eb92ff97e40	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558885/SJ1280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558885/SJ1280_2.fastq.gz	SJ1280
PRJEB57967	SAMEA112181946	ERX10072491	ERR10558888	447426	human oral metagenome	2515960bc0ea192b6d4aad06b2a2c378;061f235bf845e2750890ced0b5f560c4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558888/SJ1283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558888/SJ1283_2.fastq.gz	SJ1283
PRJEB57967	SAMEA112182221	ERX10072492	ERR10558889	447426	human oral metagenome	a24d299b0d6c36665cea2104753528bb;d9186e1ac6d1637b9b96bd2750ac5289	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558889/SJ1284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558889/SJ1284_2.fastq.gz	SJ1284
PRJEB57967	SAMEA112182216	ERX10072551	ERR10558948	447426	human oral metagenome	d9bb36cb09fb7730c0f65e5f781b3a13;c5b9de1a1d111ea6e173bc472178a8a3	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558948/SJ1344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558948/SJ1344_2.fastq.gz	SJ1344
PRJEB57967	SAMEA112182335	ERX10072494	ERR10558891	447426	human oral metagenome	7a643d5d6f25c0c32ce0c35a6f64cbb5;a1dbdc093cd7f95cdbb19129a1bc6482	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558891/SJ1286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558891/SJ1286_2.fastq.gz	SJ1286
PRJEB57967	SAMEA112182062	ERX10072554	ERR10558951	447426	human oral metagenome	0505447ab42b3a1fb1fd9e548b9bbbbc;ce2a6354954ebd73b5eed8d25684cb40	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558951/SJ1347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558951/SJ1347_2.fastq.gz	SJ1347
PRJEB57967	SAMEA112182126	ERX10072555	ERR10558952	447426	human oral metagenome	cc3da17d164f2234b39f9a2670f5d3d0;5f89ae853d3092d4add55548d7ec4a89	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558952/SJ1348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558952/SJ1348_2.fastq.gz	SJ1348
PRJEB57967	SAMEA112182213	ERX10072495	ERR10558892	447426	human oral metagenome	0352c5124fce8ec2a507463c70d03585;341d657332159bd93427357addcd4a00	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558892/SJ1287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558892/SJ1287_2.fastq.gz	SJ1287
PRJEB57967	SAMEA112181908	ERX10072558	ERR10558955	447426	human oral metagenome	32191c282b5d70f8faa7eb6f440a0bff;d4badf608b5600d285c0bcb398e05637	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558955/SJ1351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558955/SJ1351_2.fastq.gz	SJ1351
PRJEB57967	SAMEA112182433	ERX10072496	ERR10558893	447426	human oral metagenome	9c55f4a9a4048447ca9be4edce6e9ff2;6cb72972892467c93c6936776e00b9e1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558893/SJ1288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558893/SJ1288_2.fastq.gz	SJ1288
PRJEB57967	SAMEA112182163	ERX10072561	ERR10558958	447426	human oral metagenome	163e81559f37442cb0ec2ab7a572dc45;3e92fedf0e5d8eebacb5ba8d74f6050e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558958/SJ1354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558958/SJ1354_2.fastq.gz	SJ1354
PRJEB57967	SAMEA112182587	ERX10072499	ERR10558896	447426	human oral metagenome	92b8a3efb80c5ab2fb09a21163fb264a;cc11c2aa8b4c50d3a5c3eb745442d049	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558896/SJ1291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558896/SJ1291_2.fastq.gz	SJ1291
PRJEB57967	SAMEA112182549	ERX10072510	ERR10558907	447426	human oral metagenome	6b7f055bcc9b1d921cabc78981bd8419;f0020012d99954de0fae10b31f7d0097	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558907/SJ1302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558907/SJ1302_2.fastq.gz	SJ1302
PRJEB57967	SAMEA112182065	ERX10072566	ERR10558963	447426	human oral metagenome	eb8d06efcc244d128c38c71a6c7744a8;bff95a544623db2e6f942967be1b67d8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558963/SJ1359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558963/SJ1359_2.fastq.gz	SJ1359
PRJEB57967	SAMEA112182308	ERX10072511	ERR10558908	447426	human oral metagenome	42cf9e8102085d5c0d9387abc9d0cf27;b7492ea8007023ae229bc0aa811e238d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558908/SJ1303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558908/SJ1303_2.fastq.gz	SJ1303
PRJEB57967	SAMEA112182023	ERX10072569	ERR10558966	447426	human oral metagenome	e32ac9200a6913262a2511f8dbdf34b8;47e17d12380a164dd62612e79ee674dd	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558966/SJ1362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558966/SJ1362_2.fastq.gz	SJ1362
PRJEB57967	SAMEA112182559	ERX10072512	ERR10558909	447426	human oral metagenome	3bbdcdf7730dfdb519698931d3cc4de7;e23dd065608609aae737bbe11e5e0393	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558909/SJ1304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558909/SJ1304_2.fastq.gz	SJ1304
PRJEB57967	SAMEA112182345	ERX10072573	ERR10558970	447426	human oral metagenome	be9d9a62293e3461cddaba67a1d56757;4f2c804cfa9ea2b3c4d07fc05a4db0b9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558970/SJ1367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558970/SJ1367_2.fastq.gz	SJ1367
PRJEB57967	SAMEA112182302	ERX10072514	ERR10558911	447426	human oral metagenome	cac67dcb9fe7fc751369ddd0238386d7;5cf122584694a22b15e32365688cb543	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558911/SJ1306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558911/SJ1306_2.fastq.gz	SJ1306
PRJEB57967	SAMEA112182368	ERX10072575	ERR10558972	447426	human oral metagenome	e5b72dce2d6ceb83543b52dfc3aec0cb;369cc5e5b4842689b8d7e76c9e83a11f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558972/SJ1369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558972/SJ1369_2.fastq.gz	SJ1369
PRJEB57967	SAMEA112182243	ERX10072517	ERR10558914	447426	human oral metagenome	f14f304b81f81dd1967a66fccc1d5917;d1a51e6c7105454af13c413f8e3b35bf	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558914/SJ1309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558914/SJ1309_2.fastq.gz	SJ1309
PRJEB57967	SAMEA112182435	ERX10072576	ERR10558973	447426	human oral metagenome	2fd503e6c00289eccec2d2c2104b33d4;b041843eca619486fb92ca013744fd1a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558973/SJ1370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558973/SJ1370_2.fastq.gz	SJ1370
PRJEB57967	SAMEA112182558	ERX10072518	ERR10558915	447426	human oral metagenome	a20cc9360c54c3566f437a492681d96e;7bc4a7aac3887344172af8720eab8a70	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558915/SJ1310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558915/SJ1310_2.fastq.gz	SJ1310
PRJEB57967	SAMEA112182295	ERX10072578	ERR10558975	447426	human oral metagenome	4e59021408d67937e1a6b57c46073867;4e9b44d546ca3e87b705096198f698d9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558975/SJ1372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558975/SJ1372_2.fastq.gz	SJ1372
PRJEB57967	SAMEA112182544	ERX10072522	ERR10558919	447426	human oral metagenome	b7979fe8ec7accad0a6935191e75064a;a507852ce925802eb05a161a0414fea3	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558919/SJ1314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558919/SJ1314_2.fastq.gz	SJ1314
PRJEB57967	SAMEA112182107	ERX10072583	ERR10558980	447426	human oral metagenome	c3da846eabebe4b753dd3f63088d93d6;f86761d9d7907f2f78257c7e003db2ff	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558980/SJ1377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558980/SJ1377_2.fastq.gz	SJ1377
PRJEB57967	SAMEA112182250	ERX10072523	ERR10558920	447426	human oral metagenome	d147d544f08b1a6641b036ffd0897d92;1d0a5e31e994c7c2063bbd0a36b10944	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558920/SJ1315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558920/SJ1315_2.fastq.gz	SJ1315
PRJEB57967	SAMEA112182152	ERX10072587	ERR10558984	447426	human oral metagenome	e36b7c8329901b340251260f745af6d0;b26aa83c21241b607dc5dd305c2fe32b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558984/SJ1381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558984/SJ1381_2.fastq.gz	SJ1381
PRJEB57967	SAMEA112182415	ERX10072524	ERR10558921	447426	human oral metagenome	78e68ffe355c4b2248ec2d6fb0b452d3;25ee90d858179b8925a639081fd54e6d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558921/SJ1316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558921/SJ1316_2.fastq.gz	SJ1316
PRJEB57967	SAMEA112182275	ERX10072595	ERR10558992	447426	human oral metagenome	b72ce9a6bbd0cf832431987a75b8dc17;d27c88d7ffae5d34645856bf87dcbfa2	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558992/SJ1389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558992/SJ1389_2.fastq.gz	SJ1389
PRJEB57967	SAMEA112182376	ERX10072526	ERR10558923	447426	human oral metagenome	6529805834c2179996e46a1db2a93785;ab87247e2cc69fda0f8db62077e9d285	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558923/SJ1318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558923/SJ1318_2.fastq.gz	SJ1318
PRJEB57967	SAMEA112182055	ERX10072596	ERR10558993	447426	human oral metagenome	b70781716b41f96977606ca30edaa59e;379454c689c9ebbbef910673d771335c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558993/SJ1390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558993/SJ1390_2.fastq.gz	SJ1390
PRJEB57967	SAMEA112182259	ERX10072529	ERR10558926	447426	human oral metagenome	ab6e4eab4076b2affa579ea463d1301b;c89842d5bd868422a74e5c8b7f2cc343	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558926/SJ1321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558926/SJ1321_2.fastq.gz	SJ1321
PRJEB57967	SAMEA112182005	ERX10072597	ERR10558994	447426	human oral metagenome	b50ba9ad6bb660d54d583be32872d13d;f9d3a8619a13eaa41fec1283f04e60b5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558994/SJ1391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558994/SJ1391_2.fastq.gz	SJ1391
PRJEB57967	SAMEA112182271	ERX10072530	ERR10558927	447426	human oral metagenome	1c569951dac2fe526c11411be8a47850;00a605d8c2ce21b0110977521f969ace	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558927/SJ1322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558927/SJ1322_2.fastq.gz	SJ1322
PRJEB57967	SAMEA112182192	ERX10072598	ERR10558995	447426	human oral metagenome	c10d8b55a0a0629175748a86851a5453;d918fcc49c4f835ecbc28253db13666a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558995/SJ1392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558995/SJ1392_2.fastq.gz	SJ1392
PRJEB57967	SAMEA112182241	ERX10072534	ERR10558931	447426	human oral metagenome	0e009edc22da8b7de2bf53fa39d7eee8;a86a74f8b0fb84b0b1abc3f501aa0f23	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558931/SJ1326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558931/SJ1326_2.fastq.gz	SJ1326
PRJEB57967	SAMEA112182177	ERX10072602	ERR10558999	447426	human oral metagenome	8b936df8c65b2e7ba70d906c682bbb61;c5bc2cee8bc289d66928e691b456540e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558999/SJ1396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558999/SJ1396_2.fastq.gz	SJ1396
PRJEB57967	SAMEA112182092	ERX10072535	ERR10558932	447426	human oral metagenome	a5bf1355349c92207fb2fff2f7126ae4;f43512e588ed4e0ef41e904c1d10821c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558932/SJ1327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558932/SJ1327_2.fastq.gz	SJ1327
PRJEB57967	SAMEA112182202	ERX10072608	ERR10559005	447426	human oral metagenome	cff6fadb6cac5ec183c1e7e0cb061bf1;603736541221145812f03fab32e4c2e7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559005/SJ1402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559005/SJ1402_2.fastq.gz	SJ1402
PRJEB57967	SAMEA112182592	ERX10072536	ERR10558933	447426	human oral metagenome	b1ed38d04143b471468660ac3b71e997;177ceb676e7bc21d9d31fb79525857a2	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558933/SJ1328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558933/SJ1328_2.fastq.gz	SJ1328
PRJEB57967	SAMEA112182403	ERX10072611	ERR10559008	447426	human oral metagenome	962c253fbbda2c73a556d57bf2ae5e3e;48549874f20e60d5d2a8f2196989fe77	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559008/SJ1405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559008/SJ1405_2.fastq.gz	SJ1405
PRJEB57967	SAMEA112182168	ERX10072538	ERR10558935	447426	human oral metagenome	c748c24db57ce23f58fa7daac168d490;9d3106b7abc5eccc24c3d9b57d7ff56b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558935/SJ1330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558935/SJ1330_2.fastq.gz	SJ1330
PRJEB57967	SAMEA112182066	ERX10072612	ERR10559009	447426	human oral metagenome	4adcb4435a43e8aeb6daf1c1f87b8449;92e8b69a12f983c38353ce91f8d470c1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559009/SJ1406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559009/SJ1406_2.fastq.gz	SJ1406
PRJEB57967	SAMEA112182142	ERX10072540	ERR10558937	447426	human oral metagenome	0cf87516314bd75f8c6313b1a47217f0;fe82453528640c9b3367e65b8bfd3653	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558937/SJ1332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558937/SJ1332_2.fastq.gz	SJ1332
PRJEB57967	SAMEA112182507	ERX10072542	ERR10558939	447426	human oral metagenome	0fe2ea5999c793bf160dbe95fd01edc1;a061f6cb45450a8c3a3306b318e1cd66	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558939/SJ1335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558939/SJ1335_2.fastq.gz	SJ1335
PRJEB57967	SAMEA112182521	ERX10072614	ERR10559011	447426	human oral metagenome	b23adfe88a1f1df18b00f528cb434981;9f014b93d2c76d19c094ddc8ff29b77c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559011/SJ1408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559011/SJ1408_2.fastq.gz	SJ1408
PRJEB57967	SAMEA112182562	ERX10072543	ERR10558940	447426	human oral metagenome	6e1339547db03c30a17d8f3746bbc0a3;ae543bfd812460ba02e4d4db2909c767	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558940/SJ1336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558940/SJ1336_2.fastq.gz	SJ1336
PRJEB57967	SAMEA112182577	ERX10072616	ERR10559013	447426	human oral metagenome	7fc154e72bc881b924216877585e4d98;289f1427b8d18b0574d28ff7c908a2cc	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559013/SJ1410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559013/SJ1410_2.fastq.gz	SJ1410
PRJEB57967	SAMEA112182171	ERX10072545	ERR10558942	447426	human oral metagenome	e74ae13905b81436656d8dc706407d64;773043346b5df78fdbf82876d488c766	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558942/SJ1338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10558942/SJ1338_2.fastq.gz	SJ1338
PRJEB57967	SAMEA112182349	ERX10072620	ERR10559017	447426	human oral metagenome	8aac433088d2b87bafe1f4ad9cdf9b74;3da6d51ca24d1679f35250ba690d6be1	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559017/SJ1414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559017/SJ1414_2.fastq.gz	SJ1414
PRJEB57967	SAMEA112182311	ERX10072623	ERR10559020	447426	human oral metagenome	4a24552b99cbab528b1084630bf54cd9;6fd1e625c5a118ba418bd5b73000ab93	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559020/SJ1417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559020/SJ1417_2.fastq.gz	SJ1417
PRJEB57967	SAMEA112182145	ERX10072625	ERR10559022	447426	human oral metagenome	38fe4a81ef8857f3a147f0c315e96d02;967c7a0078a78bada80004ca8a431eb0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559022/SJ1419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559022/SJ1419_2.fastq.gz	SJ1419
