study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJDB4107	SAMD00038057	DRX039532	DRR043982	447426	human oral metagenome	8ba16c3882bb787efd8605e805d6d217	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043982/DRR043982.fastq.gz	SAMD00038057
PRJDB4107	SAMD00038058	DRX039533	DRR043983	447426	human oral metagenome	1e3121a656b65353ee950e0bfbf2f638	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043983/DRR043983.fastq.gz	SAMD00038058
PRJDB4107	SAMD00036841	DRX038381	DRR042748	447426	human oral metagenome	e8035115e27c8eb83b401ff15cd471f0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042748/DRR042748.fastq.gz	SAMD00036841
PRJDB4107	SAMD00038059	DRX039534	DRR043984	447426	human oral metagenome	c2ef400c3de82fc092d915749d820ff1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043984/DRR043984.fastq.gz	SAMD00038059
PRJDB4107	SAMD00036844	DRX038384	DRR042751	447426	human oral metagenome	52e544a7056eeb8ef037a6170bca56cd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042751/DRR042751.fastq.gz	SAMD00036844
PRJDB4107	SAMD00038061	DRX039536	DRR043986	447426	human oral metagenome	bc293843239c2160a16550e52d705adf	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043986/DRR043986.fastq.gz	SAMD00038061
PRJDB4107	SAMD00036846	DRX038386	DRR042753	447426	human oral metagenome	b25bc350f487b3743f49abb5ab5f17ce	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042753/DRR042753.fastq.gz	SAMD00036846
PRJDB4107	SAMD00038062	DRX039537	DRR043987	447426	human oral metagenome	ea179708cb75006fa8d2c2268bf55de2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043987/DRR043987.fastq.gz	SAMD00038062
PRJDB4107	SAMD00036852	DRX038392	DRR042759	447426	human oral metagenome	4d30030e1113d71cc0118949815037ea	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042759/DRR042759.fastq.gz	SAMD00036852
PRJDB4107	SAMD00038065	DRX039540	DRR043990	447426	human oral metagenome	310acc3eda97e06334454c25ac87bb27	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043990/DRR043990.fastq.gz	SAMD00038065
PRJDB4107	SAMD00036855	DRX038395	DRR042762	447426	human oral metagenome	fe360aabaeb0a3dbf1f5552699582a0f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042762/DRR042762.fastq.gz	SAMD00036855
PRJDB4107	SAMD00038068	DRX039543	DRR043993	447426	human oral metagenome	3a62149d7e49a019fc0020b49c5d252c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043993/DRR043993.fastq.gz	SAMD00038068
PRJDB4107	SAMD00036862	DRX038402	DRR042769	447426	human oral metagenome	0acadb85ad6decdf57cfa3b4896c67fe	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042769/DRR042769.fastq.gz	SAMD00036862
PRJDB4107	SAMD00038073	DRX039548	DRR043998	447426	human oral metagenome	977f1115bd4019fd4f35997d98bd505c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR043/DRR043998/DRR043998.fastq.gz	SAMD00038073
PRJDB4107	SAMD00038077	DRX039552	DRR044002	447426	human oral metagenome	1350ddef441f52ee78c98d26f962b4f2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044002/DRR044002.fastq.gz	SAMD00038077
PRJDB4107	SAMD00036863	DRX038403	DRR042770	447426	human oral metagenome	1b75665c402efc2c8ead7bab16bddb00	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042770/DRR042770.fastq.gz	SAMD00036863
PRJDB4107	SAMD00038078	DRX039553	DRR044003	447426	human oral metagenome	accc1639990195c7a30265ea001169ca	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044003/DRR044003.fastq.gz	SAMD00038078
PRJDB4107	SAMD00036864	DRX038404	DRR042771	447426	human oral metagenome	7dd348bdeaec7a51e0d2187d68c5d7ef	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042771/DRR042771.fastq.gz	SAMD00036864
PRJDB4107	SAMD00038079	DRX039554	DRR044004	447426	human oral metagenome	f1db1c1a917d051d02e4b0568f6cb15a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044004/DRR044004.fastq.gz	SAMD00038079
PRJDB4107	SAMD00036866	DRX038406	DRR042773	447426	human oral metagenome	7b6e0579cf1b18cd693e1b79d3717c76	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042773/DRR042773.fastq.gz	SAMD00036866
PRJDB4107	SAMD00038080	DRX039555	DRR044005	447426	human oral metagenome	4fa19baaaf72363d81055dae5992e3ff	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044005/DRR044005.fastq.gz	SAMD00038080
PRJDB4107	SAMD00036872	DRX038412	DRR042779	447426	human oral metagenome	3a24c9ba6af37e4b0ca6a57ee3d7d71e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042779/DRR042779.fastq.gz	SAMD00036872
PRJDB4107	SAMD00038081	DRX039556	DRR044006	447426	human oral metagenome	e6f5d676713e597c8ace9f12c5bcb9e9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044006/DRR044006.fastq.gz	SAMD00038081
PRJDB4107	SAMD00036873	DRX038413	DRR042780	447426	human oral metagenome	91e169ce68a5e11127b8c5ff450c83c4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042780/DRR042780.fastq.gz	SAMD00036873
PRJDB4107	SAMD00038088	DRX039563	DRR044013	447426	human oral metagenome	1e334beb1306c08ea06dc8e7a840202c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044013/DRR044013.fastq.gz	SAMD00038088
PRJDB4107	SAMD00036874	DRX038414	DRR042781	447426	human oral metagenome	3c9d3821cd595df2fb3a06c0e88d372f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042781/DRR042781.fastq.gz	SAMD00036874
PRJDB4107	SAMD00038091	DRX039566	DRR044016	447426	human oral metagenome	c127f0c49eb6acf7dc7b665171873fae	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044016/DRR044016.fastq.gz	SAMD00038091
PRJDB4107	SAMD00036876	DRX038416	DRR042783	447426	human oral metagenome	8c1000b468b29df0d99086fb6f8c4734	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042783/DRR042783.fastq.gz	SAMD00036876
PRJDB4107	SAMD00038094	DRX039569	DRR044019	447426	human oral metagenome	c2f6d6577215ad34059b376f2ec7d07a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044019/DRR044019.fastq.gz	SAMD00038094
PRJDB4107	SAMD00036893	DRX038433	DRR042800	447426	human oral metagenome	4650ec42f81565b2422979a9b9620e4e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042800/DRR042800.fastq.gz	SAMD00036893
PRJDB4107	SAMD00038095	DRX039570	DRR044020	447426	human oral metagenome	d09e218c422c1a54552522e9bd155e43	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044020/DRR044020.fastq.gz	SAMD00038095
PRJDB4107	SAMD00036897	DRX038437	DRR042804	447426	human oral metagenome	67355b1401166fecd5c562d1e6a89386	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042804/DRR042804.fastq.gz	SAMD00036897
PRJDB4107	SAMD00038097	DRX039572	DRR044022	447426	human oral metagenome	0af396eb0cc959e47aee734b60f98ca6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044022/DRR044022.fastq.gz	SAMD00038097
PRJDB4107	SAMD00036900	DRX038440	DRR042807	447426	human oral metagenome	b21b33736466a1c4950df83640be4906	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042807/DRR042807.fastq.gz	SAMD00036900
PRJDB4107	SAMD00038098	DRX039573	DRR044023	447426	human oral metagenome	aca80e36740553213bf9ef4d51c51d35	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044023/DRR044023.fastq.gz	SAMD00038098
PRJDB4107	SAMD00036902	DRX038442	DRR042809	447426	human oral metagenome	c7647d7d5e28bbdc8a3eeccfdd38a878	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042809/DRR042809.fastq.gz	SAMD00036902
PRJDB4107	SAMD00038099	DRX039574	DRR044024	447426	human oral metagenome	95e919986e837a88c1749778b06ac5cb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044024/DRR044024.fastq.gz	SAMD00038099
PRJDB4107	SAMD00036904	DRX038444	DRR042811	447426	human oral metagenome	75e238e52b7a1f9001630d43394c234f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042811/DRR042811.fastq.gz	SAMD00036904
PRJDB4107	SAMD00038108	DRX039583	DRR044033	447426	human oral metagenome	43610637dab3a36c9f3409f9e829a6a8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044033/DRR044033.fastq.gz	SAMD00038108
PRJDB4107	SAMD00036909	DRX038449	DRR042816	447426	human oral metagenome	2583905c1c4c899e3c371b41a3983db7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042816/DRR042816.fastq.gz	SAMD00036909
PRJDB4107	SAMD00038110	DRX039585	DRR044035	447426	human oral metagenome	7aff7d22c724388e0c87d3e15a48d7f9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044035/DRR044035.fastq.gz	SAMD00038110
PRJDB4107	SAMD00036910	DRX038450	DRR042817	447426	human oral metagenome	b5b678c754a32d8f57496c4f7881adaa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042817/DRR042817.fastq.gz	SAMD00036910
PRJDB4107	SAMD00038114	DRX039589	DRR044039	447426	human oral metagenome	bfe7ccde455e8a079f0df795f7ecbf0f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044039/DRR044039.fastq.gz	SAMD00038114
PRJDB4107	SAMD00036911	DRX038451	DRR042818	447426	human oral metagenome	efce14c763cb2a40293d4d10b27a91bc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042818/DRR042818.fastq.gz	SAMD00036911
PRJDB4107	SAMD00036916	DRX038456	DRR042823	447426	human oral metagenome	79a2913d125883a38d59791cc8ca3ca5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042823/DRR042823.fastq.gz	SAMD00036916
PRJDB4107	SAMD00036917	DRX038457	DRR042824	447426	human oral metagenome	d932274ca11381213786586ada8d2f0b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042824/DRR042824.fastq.gz	SAMD00036917
PRJDB4107	SAMD00038115	DRX039590	DRR044040	447426	human oral metagenome	9664040639304341f25f7c4e97537a68	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044040/DRR044040.fastq.gz	SAMD00038115
PRJDB4107	SAMD00038116	DRX039591	DRR044041	447426	human oral metagenome	4ed74df941233315b78ad5300915fffe	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044041/DRR044041.fastq.gz	SAMD00038116
PRJDB4107	SAMD00038123	DRX039598	DRR044048	447426	human oral metagenome	113ea4f7c1b50ad9575c127f606b819b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044048/DRR044048.fastq.gz	SAMD00038123
PRJDB4107	SAMD00036918	DRX038458	DRR042825	447426	human oral metagenome	080ef575e56192590348c43b1a1b620e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042825/DRR042825.fastq.gz	SAMD00036918
PRJDB4107	SAMD00036920	DRX038460	DRR042827	447426	human oral metagenome	67058a8b0886b9baf7bd0ae46965b659	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042827/DRR042827.fastq.gz	SAMD00036920
PRJDB4107	SAMD00036921	DRX038461	DRR042828	447426	human oral metagenome	6350b9975a38925c76ddd8c50434011a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042828/DRR042828.fastq.gz	SAMD00036921
PRJDB4107	SAMD00036926	DRX038466	DRR042833	447426	human oral metagenome	67e9aab9edd49c08320acde3ea426095	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042833/DRR042833.fastq.gz	SAMD00036926
PRJDB4107	SAMD00038289	DRX039600	DRR044050	447426	human oral metagenome	a415628f554648ca06f8641aadd40f96	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044050/DRR044050.fastq.gz	SAMD00038289
PRJDB4107	SAMD00038290	DRX039601	DRR044051	447426	human oral metagenome	55061eae88f4482c59615c898eb66cfa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044051/DRR044051.fastq.gz	SAMD00038290
PRJDB4107	SAMD00036928	DRX038468	DRR042835	447426	human oral metagenome	a5c7ef9023e0e0a1ba31f530646690b0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042835/DRR042835.fastq.gz	SAMD00036928
PRJDB4107	SAMD00038291	DRX039602	DRR044052	447426	human oral metagenome	1ad664c911294657c874c8f92ec18935	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044052/DRR044052.fastq.gz	SAMD00038291
PRJDB4107	SAMD00036932	DRX038472	DRR042839	447426	human oral metagenome	ec6611738df477befe15ce4b0e4c50fb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042839/DRR042839.fastq.gz	SAMD00036932
PRJDB4107	SAMD00036934	DRX038474	DRR042841	447426	human oral metagenome	dc60fd7b855f17f3d03ae452d3866a9a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042841/DRR042841.fastq.gz	SAMD00036934
PRJDB4107	SAMD00038293	DRX039604	DRR044054	447426	human oral metagenome	f2f6f1e5a47b902e2af9c1ff6427902a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044054/DRR044054.fastq.gz	SAMD00038293
PRJDB4107	SAMD00038296	DRX039607	DRR044057	447426	human oral metagenome	ff40d4cd96d336e4729dd93d43ae9fb8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044057/DRR044057.fastq.gz	SAMD00038296
PRJDB4107	SAMD00038297	DRX039608	DRR044058	447426	human oral metagenome	7c48a7a58bf372a82c723a9e7c1ca23b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044058/DRR044058.fastq.gz	SAMD00038297
PRJDB4107	SAMD00036938	DRX038478	DRR042845	447426	human oral metagenome	f8f09f3a0f55616ab97622ed5340df8c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042845/DRR042845.fastq.gz	SAMD00036938
PRJDB4107	SAMD00038298	DRX039609	DRR044059	447426	human oral metagenome	77d370c9e9af8f60e3ad2e53d330ff4f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044059/DRR044059.fastq.gz	SAMD00038298
PRJDB4107	SAMD00036941	DRX038481	DRR042848	447426	human oral metagenome	fefdae12c146c6cfa82134f9df19e47f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042848/DRR042848.fastq.gz	SAMD00036941
PRJDB4107	SAMD00038300	DRX039611	DRR044061	447426	human oral metagenome	eb1cfce0712dfe78811e6947ea9b58a1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044061/DRR044061.fastq.gz	SAMD00038300
PRJDB4107	SAMD00038302	DRX039613	DRR044063	447426	human oral metagenome	f8618594007c03ae7572156385ee7c9c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044063/DRR044063.fastq.gz	SAMD00038302
PRJDB4107	SAMD00036942	DRX038482	DRR042849	447426	human oral metagenome	29db3158cbae734196909b74bd8e5b00	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042849/DRR042849.fastq.gz	SAMD00036942
PRJDB4107	SAMD00036943	DRX038483	DRR042850	447426	human oral metagenome	34aae4d4c0a6afdd1ff61598727dbf28	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042850/DRR042850.fastq.gz	SAMD00036943
PRJDB4107	SAMD00036945	DRX038485	DRR042852	447426	human oral metagenome	54d5927547c62810d27dc8a60351263b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042852/DRR042852.fastq.gz	SAMD00036945
PRJDB4107	SAMD00036949	DRX038489	DRR042856	447426	human oral metagenome	c8059f97c2bf163d22cdc715ab790c65	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042856/DRR042856.fastq.gz	SAMD00036949
PRJDB4107	SAMD00038305	DRX039616	DRR044066	447426	human oral metagenome	2888cd6f0bdbdbc256b33247219507b4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044066/DRR044066.fastq.gz	SAMD00038305
PRJDB4107	SAMD00036954	DRX038494	DRR042861	447426	human oral metagenome	0f81df193b6a3b61e73d4a0dc528692f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042861/DRR042861.fastq.gz	SAMD00036954
PRJDB4107	SAMD00038307	DRX039618	DRR044068	447426	human oral metagenome	9f92dc75f57f3e4e8ff83b4bbdf0691f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044068/DRR044068.fastq.gz	SAMD00038307
PRJDB4107	SAMD00038310	DRX039621	DRR044071	447426	human oral metagenome	4e66430a97cb1da99948f3eeb32945df	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044071/DRR044071.fastq.gz	SAMD00038310
PRJDB4107	SAMD00036961	DRX038501	DRR042868	447426	human oral metagenome	2b6f00d80be3bff769cba99ff876ef25	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042868/DRR042868.fastq.gz	SAMD00036961
PRJDB4107	SAMD00038318	DRX039629	DRR044079	447426	human oral metagenome	63c11a3d9df6972f5f99de280903243f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044079/DRR044079.fastq.gz	SAMD00038318
PRJDB4107	SAMD00036964	DRX038504	DRR042871	447426	human oral metagenome	15f1bbddf8b21745740a214d09beb094	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042871/DRR042871.fastq.gz	SAMD00036964
PRJDB4107	SAMD00036972	DRX038512	DRR042879	447426	human oral metagenome	f16cd9f6f4eb5e1411e91fb777242417	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042879/DRR042879.fastq.gz	SAMD00036972
PRJDB4107	SAMD00038319	DRX039630	DRR044080	447426	human oral metagenome	51bbe7e6495b39f4b37a7d9e018d8a1e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044080/DRR044080.fastq.gz	SAMD00038319
PRJDB4107	SAMD00036989	DRX038528	DRR042895	447426	human oral metagenome	b4bf527787649a4a65f9a3fe9089ba53	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042895/DRR042895.fastq.gz	SAMD00036989
PRJDB4107	SAMD00036990	DRX038529	DRR042896	447426	human oral metagenome	6c6f91cac7b53ea08f806236aadc9c9e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042896/DRR042896.fastq.gz	SAMD00036990
PRJDB4107	SAMD00038321	DRX039632	DRR044082	447426	human oral metagenome	e197e2806535ad1ea4e6220eb9e06e84	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044082/DRR044082.fastq.gz	SAMD00038321
PRJDB4107	SAMD00036998	DRX038537	DRR042904	447426	human oral metagenome	9546ea9b9f04c0416a09fc2641d0196f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042904/DRR042904.fastq.gz	SAMD00036998
PRJDB4107	SAMD00038323	DRX039634	DRR044084	447426	human oral metagenome	f2505df87d3f56e04077399974344301	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044084/DRR044084.fastq.gz	SAMD00038323
PRJDB4107	SAMD00037000	DRX038539	DRR042906	447426	human oral metagenome	64e59456f51a51b14234ac64d26463d4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042906/DRR042906.fastq.gz	SAMD00037000
PRJDB4107	SAMD00038327	DRX039638	DRR044088	447426	human oral metagenome	91425ac6fdb0db896d098dac8d34d7c3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044088/DRR044088.fastq.gz	SAMD00038327
PRJDB4107	SAMD00037002	DRX038541	DRR042908	447426	human oral metagenome	0e035dc124b28a5527f687e69750c19d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042908/DRR042908.fastq.gz	SAMD00037002
PRJDB4107	SAMD00038329	DRX039640	DRR044090	447426	human oral metagenome	ef7def75d89ec6e2ac9a2f4cf070621a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044090/DRR044090.fastq.gz	SAMD00038329
PRJDB4107	SAMD00037003	DRX038542	DRR042909	447426	human oral metagenome	9859e25db279fbdd861839f229d538b3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042909/DRR042909.fastq.gz	SAMD00037003
PRJDB4107	SAMD00038334	DRX039645	DRR044095	447426	human oral metagenome	96c97cf240f5be7cd12d52c5b5511940	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044095/DRR044095.fastq.gz	SAMD00038334
PRJDB4107	SAMD00037009	DRX038548	DRR042915	447426	human oral metagenome	5ca4b3ff33ef87a8102104f23e524058	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042915/DRR042915.fastq.gz	SAMD00037009
PRJDB4107	SAMD00038339	DRX039650	DRR044100	447426	human oral metagenome	b37a050510c1c973fa30b8534dd97cfd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044100/DRR044100.fastq.gz	SAMD00038339
PRJDB4107	SAMD00037016	DRX038555	DRR042922	447426	human oral metagenome	81dbcb4459719c81a2874cd7193b496c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042922/DRR042922.fastq.gz	SAMD00037016
PRJDB4107	SAMD00038340	DRX039651	DRR044101	447426	human oral metagenome	548b6677308c2469478d73cf48b98d05	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044101/DRR044101.fastq.gz	SAMD00038340
PRJDB4107	SAMD00037018	DRX038557	DRR042924	447426	human oral metagenome	6d3783a8b32e7b5cfec8afc37dd6a438	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042924/DRR042924.fastq.gz	SAMD00037018
PRJDB4107	SAMD00038341	DRX039652	DRR044102	447426	human oral metagenome	d3f660cbd3cb02d6e2bd9ab2cd0753a1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044102/DRR044102.fastq.gz	SAMD00038341
PRJDB4107	SAMD00037020	DRX038559	DRR042926	447426	human oral metagenome	2b64955ee4f0d79552b1438852d05820	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042926/DRR042926.fastq.gz	SAMD00037020
PRJDB4107	SAMD00038343	DRX039654	DRR044104	447426	human oral metagenome	17ead110f8cbcb4e80897c6003b08929	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044104/DRR044104.fastq.gz	SAMD00038343
PRJDB4107	SAMD00037022	DRX038561	DRR042928	447426	human oral metagenome	7270f5d5ad423744f26775c4ce0ebe62	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042928/DRR042928.fastq.gz	SAMD00037022
PRJDB4107	SAMD00038344	DRX039655	DRR044105	447426	human oral metagenome	1a56b09beab8356765c9c51b131044d1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044105/DRR044105.fastq.gz	SAMD00038344
PRJDB4107	SAMD00037024	DRX038563	DRR042930	447426	human oral metagenome	b04da8029370161434350251164c9d09	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042930/DRR042930.fastq.gz	SAMD00037024
PRJDB4107	SAMD00038345	DRX039656	DRR044106	447426	human oral metagenome	d5dba2d80ff5e598b770a03f8afab14d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044106/DRR044106.fastq.gz	SAMD00038345
PRJDB4107	SAMD00037026	DRX038565	DRR042932	447426	human oral metagenome	a75adbf47f2df4ba7b621165fcf16571	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042932/DRR042932.fastq.gz	SAMD00037026
PRJDB4107	SAMD00038347	DRX039658	DRR044108	447426	human oral metagenome	7a39b900ece01884e87807d80d3f75c1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044108/DRR044108.fastq.gz	SAMD00038347
PRJDB4107	SAMD00037029	DRX038568	DRR042935	447426	human oral metagenome	2299899134a0fc1ecc59af7a2d41be1f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042935/DRR042935.fastq.gz	SAMD00037029
PRJDB4107	SAMD00038353	DRX039664	DRR044114	447426	human oral metagenome	86813461b8099c3e426b3e2ab2ecf2a1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044114/DRR044114.fastq.gz	SAMD00038353
PRJDB4107	SAMD00037032	DRX038571	DRR042938	447426	human oral metagenome	c865af059f06267d9891fad4d1f7cf73	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042938/DRR042938.fastq.gz	SAMD00037032
PRJDB4107	SAMD00038356	DRX039667	DRR044117	447426	human oral metagenome	53735b2c96b3f1792e309cd40ba85da6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044117/DRR044117.fastq.gz	SAMD00038356
PRJDB4107	SAMD00038360	DRX039671	DRR044121	447426	human oral metagenome	523c27b1100d5716069c908e1a13d275	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044121/DRR044121.fastq.gz	SAMD00038360
PRJDB4107	SAMD00037033	DRX038572	DRR042939	447426	human oral metagenome	7cd08fd29e84b7f6bbb99be79557f3b4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042939/DRR042939.fastq.gz	SAMD00037033
PRJDB4107	SAMD00038361	DRX039672	DRR044122	447426	human oral metagenome	a2a09746b81a53ed74431bd0bbc068d9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044122/DRR044122.fastq.gz	SAMD00038361
PRJDB4107	SAMD00037034	DRX038573	DRR042940	447426	human oral metagenome	f876640a7998a325bbe7407a77b9baa5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042940/DRR042940.fastq.gz	SAMD00037034
PRJDB4107	SAMD00038363	DRX039674	DRR044124	447426	human oral metagenome	13c9956a5b53aea7531b6a8e089af2dd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044124/DRR044124.fastq.gz	SAMD00038363
PRJDB4107	SAMD00037035	DRX038574	DRR042941	447426	human oral metagenome	1dae67e0ddf6b6550560e29917976e3f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042941/DRR042941.fastq.gz	SAMD00037035
PRJDB4107	SAMD00038365	DRX039676	DRR044126	447426	human oral metagenome	10ab73d296333cad8d8f8d51978f994d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044126/DRR044126.fastq.gz	SAMD00038365
PRJDB4107	SAMD00037036	DRX038575	DRR042942	447426	human oral metagenome	9ca700d342d7a041de28804a3d08ea72	ftp.sra.ebi.ac.uk/vol1/fastq/DRR042/DRR042942/DRR042942.fastq.gz	SAMD00037036
PRJDB4107	SAMD00038369	DRX039680	DRR044130	447426	human oral metagenome	80970619001fac2c1281293a51e9e2a3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR044/DRR044130/DRR044130.fastq.gz	SAMD00038369
